image_path,class_name,confidence,x_center,y_center,width,height
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_89.jpg,dog,0.8574929,252.68192,160.66672,236.95288,274.32928
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_9.jpg,dog,0.87402314,181.31548,285.9752,164.03299,425.92377
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_90.jpg,dog,0.8591154,185.94934,157.14519,312.31866,283.6827
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_92.jpg,dog,0.9061058,193.61263,281.9705,230.57706,343.57407
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_93.jpg,dog,0.6446975,201.08257,306.07373,216.10452,325.60144
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_94.jpg,dog,0.81069523,268.87607,229.83185,270.35144,281.13538
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_95.jpg,dog,0.8803716,162.56813,213.45045,272.91245,342.33975
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_96.jpg,dog,0.886665,175.79506,311.87036,347.3121,349.92163
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_97.jpg,dog,0.845334,178.03812,244.6899,204.13287,356.2623
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_98.jpg,dog,0.77795374,172.6187,274.32977,305.9857,438.4347
f:\suryesh project\vision_pipeline\images\processed\processed_staffordshire_bull_terrier_99.jpg,dog,0.9311857,204.91061,364.30875,107.44049,231.95917
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_1.jpg,dog,0.8336003,310.3261,191.2714,363.71744,352.41675
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_10.jpg,dog,0.7308621,171.90674,318.74,294.25903,275.5558
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_100.jpg,cat,0.4375973,189.21678,190.781,96.86661,214.19136
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_101.jpg,dog,0.79613554,183.36293,278.84958,159.34763,248.43727
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_102.jpg,dog,0.60007584,97.00386,192.65073,184.82935,230.97003
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_103.jpg,dog,0.81137687,161.73338,255.30574,309.35037,482.3378
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_104.jpg,dog,0.8081975,246.75479,181.21927,244.6126,312.73358
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_105.jpg,dog,0.7082671,218.7008,166.21944,174.39647,303.3049
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_106.jpg,dog,0.9028888,163.49031,238.76767,319.80673,392.35132
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_107.jpg,dog,0.65614396,215.81728,206.4573,166.73135,335.0854
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_108.jpg,dog,0.78748214,149.27846,240.43599,283.1788,387.09543
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_109.jpg,dog,0.5779422,162.42146,275.64108,298.61716,425.17218
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_11.jpg,dog,0.6045676,182.8349,201.85634,307.18567,260.626
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_110.jpg,dog,0.7372544,183.36365,217.97987,273.31995,406.87662
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_111.jpg,dog,0.92066866,214.29652,207.46257,274.49216,261.5425
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_112.jpg,dog,0.9060065,186.45708,226.87491,351.89682,276.9259
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_113.jpg,dog,0.8673207,189.83804,212.4019,178.64838,235.38089
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_114.jpg,dog,0.906653,217.32248,202.51465,269.19403,216.03082
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_115.jpg,dog,0.8091833,190.2146,266.03323,173.6341,293.20792
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_116.jpg,dog,0.6296301,264.51224,154.5666,151.36632,201.1347
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_118.jpg,dog,0.55082756,188.2741,356.55542,349.94736,262.1309
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_12.jpg,dog,0.8574588,312.0665,167.63466,364.16266,317.0032
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_121.jpg,dog,0.8043332,281.3917,169.46516,417.55426,315.199
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_123.jpg,dog,0.46558574,210.98819,235.03577,303.02582,456.8438
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_124.jpg,dog,0.81586754,239.20103,262.31415,272.6653,456.9747
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_125.jpg,dog,0.81050074,144.58195,256.29385,278.77,224.68877
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_125.jpg,dog,0.36864161,321.54242,117.959694,346.12555,233.86745
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_126.jpg,dog,0.9010324,171.31502,249.77522,171.6464,152.29703
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_127.jpg,dog,0.7981409,315.12573,234.96375,231.06984,379.13507
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_128.jpg,dog,0.63002247,240.93773,180.50829,454.58157,175.49509
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_129.jpg,dog,0.86454624,249.88574,190.68193,165.94243,305.736
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_13.jpg,dog,0.7214074,343.51434,179.40074,300.9567,150.89194
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_130.jpg,dog,0.67688406,238.69939,201.53432,462.5148,316.69394
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_131.jpg,dog,0.60788447,224.35764,264.35242,281.53644,444.0667
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_132.jpg,dog,0.8310625,216.25342,273.70633,157.3194,337.35956
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_133.jpg,dog,0.7728118,236.55365,227.46591,292.25018,219.15245
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_134.jpg,dog,0.86506456,233.83856,133.76329,299.44067,240.21896
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_135.jpg,dog,0.7628776,192.32507,279.49036,342.67017,441.0193
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_136.jpg,dog,0.80189687,241.2095,176.55736,237.00862,236.3226
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_137.jpg,dog,0.8577472,241.53442,225.25635,269.2893,278.37018
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_138.jpg,dog,0.51704603,285.83832,184.35556,367.81216,206.75568
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_139.jpg,dog,0.8652647,197.8878,190.05742,325.89273,324.63095
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_14.jpg,dog,0.8334838,266.0155,165.42572,208.53844,197.57787
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_140.jpg,dog,0.5882041,282.50873,159.49507,406.82455,307.1091
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_141.jpg,dog,0.8772729,353.2115,190.42706,257.63477,343.94733
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_142.jpg,dog,0.73519903,223.82674,219.94676,310.4811,174.58353
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_143.jpg,dog,0.81026983,218.38782,230.80424,253.09839,287.28055
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_144.jpg,cat,0.51021904,243.00772,133.12949,196.71474,213.80896
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_144.jpg,dog,0.3070317,242.1886,134.93999,200.70265,206.19977
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_145.jpg,dog,0.87981033,224.8497,192.3791,244.01837,291.0613
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_146.jpg,dog,0.7030125,278.64932,202.82355,308.97046,241.94203
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_147.jpg,dog,0.87770104,188.54005,339.63416,269.47714,300.26944
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_149.jpg,dog,0.6758967,165.39395,380.75024,178.92708,228.19019
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_15.jpg,dog,0.81374276,259.27948,214.46976,377.06232,341.15393
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_150.jpg,dog,0.8379658,109.1413,204.79468,204.9863,320.73096
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_151.jpg,dog,0.6906425,182.25899,235.1559,364.51797,451.58493
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_152.jpg,dog,0.67102236,92.73669,232.28896,175.34789,275.65085
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_153.jpg,cat,0.27222937,256.62195,182.14276,455.85684,298.04498
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_154.jpg,dog,0.76871634,260.4593,162.33582,477.80634,282.9712
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_155.jpg,dog,0.67542475,216.66202,188.66292,178.0241,213.82187
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_156.jpg,dog,0.5020393,241.29248,168.46596,329.29657,267.58597
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_157.jpg,dog,0.5998364,226.9193,207.4996,343.99362,263.2865
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_158.jpg,dog,0.6796939,173.56386,188.6491,328.3912,366.40842
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_159.jpg,dog,0.63816595,217.1416,195.58153,376.14496,292.85452
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_16.jpg,dog,0.8124103,255.40337,181.09412,317.16263,220.10242
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_160.jpg,dog,0.9028481,180.78226,230.68604,267.74316,231.27156
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_161.jpg,dog,0.6317438,117.67113,213.29956,220.78824,308.99908
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_162.jpg,dog,0.7857222,224.40996,253.31903,252.4224,219.85768
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_163.jpg,dog,0.705627,195.36575,222.8114,212.97014,273.90704
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_164.jpg,dog,0.87430483,217.48056,247.46594,126.332214,159.00616
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_165.jpg,dog,0.7209008,201.16144,261.6901,310.6236,476.53796
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_166.jpg,dog,0.7814639,337.87686,203.60487,320.3487,221.19125
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_167.jpg,dog,0.76829046,248.93254,188.54538,485.1456,363.42505
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_168.jpg,dog,0.70934415,166.6503,170.35878,237.28981,306.9637
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_169.jpg,dog,0.7584236,205.65271,165.4614,257.2638,326.44183
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_17.jpg,dog,0.7414376,230.81436,190.19347,132.50311,144.96494
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_170.jpg,dog,0.9023845,219.50159,154.78503,171.11572,219.2328
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_171.jpg,dog,0.72958666,245.67456,168.43776,468.57465,303.43466
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_172.jpg,dog,0.8452006,176.66599,260.74365,285.93927,478.10187
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_173.jpg,dog,0.95661676,157.70425,265.62793,202.10388,277.62802
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_174.jpg,dog,0.87569284,195.94382,310.86334,187.77354,326.58673
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_175.jpg,dog,0.78337747,221.47404,126.886215,427.05466,241.63611
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_176.jpg,dog,0.79601836,91.448975,179.00647,105.46891,291.4574
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_177.jpg,dog,0.9004642,246.02063,182.727,216.28271,213.62326
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_178.jpg,dog,0.68316424,221.39684,153.37646,408.18118,296.0103
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_179.jpg,dog,0.6966112,239.27306,163.9933,399.79367,318.22366
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_18.jpg,dog,0.8702147,190.55838,246.6421,241.34296,263.5972
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_180.jpg,dog,0.7891257,336.0899,211.58643,296.7979,213.95123
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_181.jpg,dog,0.7819665,309.41833,167.10425,370.29437,315.31854
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_182.jpg,dog,0.9084476,183.8208,242.44206,179.17189,301.9376
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_183.jpg,dog,0.75072426,224.16711,150.34349,141.10211,160.2084
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_184.jpg,dog,0.8412128,185.6984,240.34134,187.48755,323.4408
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_185.jpg,dog,0.7558204,247.46284,179.91238,458.10422,288.79297
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_186.jpg,dog,0.91815907,279.5016,171.246,217.07579,293.45087
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_187.jpg,dog,0.65087116,250.02129,159.63141,471.54727,312.4867
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_188.jpg,dog,0.67841154,209.01578,161.75546,229.69672,232.09717
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_189.jpg,dog,0.87066156,263.44855,166.66974,123.031525,286.8413
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_19.jpg,dog,0.79821473,257.25543,184.23598,344.43066,268.04507
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_190.jpg,dog,0.62225455,262.1346,161.4406,462.06787,320.5038
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_191.jpg,dog,0.770067,275.6622,174.37646,398.131,301.98224
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_192.jpg,dog,0.7175197,171.11935,353.9138,230.02747,176.72083
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_193.jpg,dog,0.4056153,266.7359,192.85004,358.2342,239.60718
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_194.jpg,dog,0.9043629,181.58739,168.13858,302.51352,312.6869
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_195.jpg,dog,0.77205145,430.89062,229.70792,110.61508,146.30849
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_196.jpg,dog,0.8783355,265.54926,137.23079,248.85802,185.96375
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_197.jpg,dog,0.5559034,236.98582,235.72229,234.48404,171.29366
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_199.jpg,dog,0.88445765,197.75955,205.01453,131.83331,237.60881
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_2.jpg,dog,0.8693488,306.21127,187.30089,373.28946,357.54916
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_20.jpg,dog,0.9010946,175.01328,273.0621,146.83499,299.28693
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_200.jpg,dog,0.90397304,258.56003,201.08908,183.51054,239.00099
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_21.jpg,dog,0.6091045,224.58571,189.7601,434.71738,352.60956
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_22.jpg,dog,0.8411822,295.11377,168.76628,154.67947,262.08072
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_23.jpg,dog,0.45999405,182.96115,321.00845,263.5832,333.40155
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_24.jpg,dog,0.8689255,243.73766,169.88905,241.28378,303.1793
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_25.jpg,dog,0.83968884,176.91211,291.11984,256.43414,397.41632
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_26.jpg,dog,0.88390875,163.4558,190.55807,306.3868,270.7345
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_27.jpg,dog,0.82606906,262.50766,205.01399,457.07526,373.105
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_28.jpg,dog,0.77967674,213.17528,174.18784,404.50174,302.1485
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_29.jpg,dog,0.9195394,78.52111,380.48328,125.86031,206.64001
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_3.jpg,dog,0.7221906,204.51125,155.55824,380.84097,301.1382
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_30.jpg,dog,0.8782908,306.03342,184.56393,370.2943,369.12787
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_30.jpg,cat,0.6673911,57.719486,187.07565,114.970985,360.43652
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_31.jpg,dog,0.86137575,378.70657,236.01381,92.312744,129.42795
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_32.jpg,cat,0.3322513,216.6036,132.79007,112.15129,167.86993
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_33.jpg,dog,0.48162252,222.03195,192.13504,433.90375,341.51373
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_34.jpg,dog,0.6565256,196.78455,177.91997,168.52254,284.95663
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_35.jpg,dog,0.91431576,193.79984,164.58478,105.697586,257.998
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_36.jpg,dog,0.793983,197.30832,251.72462,156.20317,385.42368
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_37.jpg,dog,0.7553623,161.80244,260.79645,301.16782,437.7209
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_38.jpg,dog,0.66628975,226.93555,278.86688,74.55003,119.74107
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_39.jpg,dog,0.6581618,253.10925,165.91168,485.74127,327.4157
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_4.jpg,dog,0.7304587,189.02155,262.80038,291.8081,474.39923
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_40.jpg,dog,0.69212437,169.55142,289.21695,313.78735,399.82745
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_41.jpg,dog,0.89829826,185.62358,251.84903,165.16257,232.35626
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_42.jpg,dog,0.7687762,162.01796,221.3558,270.40256,269.14478
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_43.jpg,dog,0.78450096,162.83896,306.22754,145.72726,276.1724
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_44.jpg,dog,0.8025256,240.55312,213.1475,198.00632,251.68753
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_45.jpg,dog,0.9199088,290.89276,214.59308,275.65295,304.4925
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_46.jpg,dog,0.87210447,302.01636,214.18423,136.52225,193.18134
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_47.jpg,dog,0.9087048,265.49255,186.82544,236.59329,360.60864
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_48.jpg,dog,0.5339145,121.30909,188.70644,99.283615,140.18137
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_49.jpg,dog,0.6726114,217.44817,228.89949,271.166,393.76053
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_5.jpg,dog,0.68775016,238.60097,147.73254,466.4772,226.81444
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_50.jpg,dog,0.7828171,245.71986,199.58615,190.56436,259.12988
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_51.jpg,dog,0.8332805,255.61066,281.90073,145.34215,240.56116
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_52.jpg,dog,0.74098605,143.75514,280.35178,257.4147,170.10883
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_53.jpg,dog,0.913227,171.27856,173.26869,342.55713,312.70963
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_54.jpg,dog,0.73329115,113.19518,301.994,197.43828,362.5885
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_56.jpg,dog,0.6829954,276.1615,169.05171,72.37082,93.39558
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_57.jpg,dog,0.7050471,245.86954,181.8215,459.23865,319.95215
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_58.jpg,dog,0.5928425,260.0573,183.06795,430.80145,280.5215
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_6.jpg,dog,0.5665973,244.44601,197.05128,379.01892,173.11081
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_60.jpg,dog,0.829204,330.128,163.48592,333.4259,288.6027
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_61.jpg,dog,0.53744197,200.03688,242.28755,226.02524,311.1583
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_62.jpg,dog,0.8975203,308.64825,147.3529,253.93753,247.28839
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_63.jpg,dog,0.5995466,285.78714,198.91982,403.5385,354.16037
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_64.jpg,dog,0.8994413,174.06064,391.16266,132.55925,138.34912
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_65.jpg,dog,0.93782735,270.14435,198.65617,170.393,154.09232
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_66.jpg,dog,0.6833964,258.83755,177.86911,429.78903,292.50555
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_67.jpg,dog,0.34412256,301.41077,169.42148,263.30872,317.90735
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_68.jpg,dog,0.8020804,275.25778,160.03432,263.33295,294.70737
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_7.jpg,dog,0.75064164,192.49287,234.66223,260.68546,367.8015
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_70.jpg,dog,0.9274395,330.0287,222.38428,241.70517,176.15239
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_71.jpg,dog,0.6562273,210.59926,159.382,411.76218,311.95572
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_72.jpg,dog,0.87254924,255.45865,179.78032,72.633606,180.37833
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_73.jpg,dog,0.83661634,208.95969,102.13466,294.453,200.2262
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_74.jpg,dog,0.7494276,213.21338,143.05548,378.55542,255.33739
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_75.jpg,dog,0.79179466,134.04668,324.34753,214.08932,282.30283
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_76.jpg,dog,0.6037029,163.51529,253.18863,206.26982,466.612
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_77.jpg,dog,0.9002858,212.51945,355.10217,218.30063,228.09116
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_78.jpg,dog,0.59778386,221.09308,179.97728,416.5125,320.79135
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_79.jpg,dog,0.7193997,189.19719,263.81247,352.6318,472.37503
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_8.jpg,dog,0.83746177,318.4129,202.09325,342.488,348.84952
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_80.jpg,dog,0.82245594,186.85388,240.76308,356.6504,409.3721
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_81.jpg,dog,0.9171996,166.6611,267.16837,252.6563,373.09137
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_83.jpg,dog,0.86685985,227.09262,159.11003,128.63213,243.7731
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_84.jpg,dog,0.7467864,272.66278,186.31583,356.887,360.82904
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_85.jpg,dog,0.7955486,285.74268,309.76648,165.39354,340.39798
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_86.jpg,dog,0.83730596,213.65953,225.95914,308.79227,165.48152
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_87.jpg,dog,0.8533372,228.12323,146.44667,84.7312,114.11909
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_88.jpg,dog,0.8232258,170.13904,380.3289,53.48311,141.80566
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_89.jpg,dog,0.8159498,214.10535,235.48517,302.91608,432.0078
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_9.jpg,dog,0.7353809,191.99231,264.3693,262.883,434.46008
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_90.jpg,dog,0.67864627,246.94827,158.03824,232.34233,286.14117
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_91.jpg,dog,0.5425385,195.51375,212.95677,269.02774,391.4435
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_92.jpg,dog,0.8990521,323.81232,189.91512,151.50719,116.68408
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_93.jpg,dog,0.74988544,234.49963,209.47653,464.40167,319.27448
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_94.jpg,dog,0.6654772,169.5659,185.1336,327.50668,281.36493
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_95.jpg,dog,0.8989673,309.27713,235.56119,222.766,289.91858
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_96.jpg,dog,0.82304144,249.4711,198.17896,224.86299,244.10652
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_97.jpg,dog,0.61883265,210.97385,170.83148,309.54425,327.00336
